Jometry Game Id,Jarchive Game Id,Season,Game In Season,Date,Podium,Contestant,Jometry Contestant Id,JAtt,JBuz,JCor,JInc,JDD,JFinal$,DJAtt,DJBuz,DJCor,DJInc,DJDD1,DJDD2,DJFinal$,FJCor,FJWager,FJFinal$
1441,7335,38,158,04/20/2022,3,Sean Wong,4323,15,5,3,2,,1200,17,9,7,3,-4800,,-1600,,,-1600
1442,7336,38,159,04/21/2022,1,Mattea Roach,4281,17,10,10,0,,5400,21,12,13,0,3000,,20000,0,5201,14799
1442,7336,38,159,04/21/2022,2,Alex Lemberg,4325,18,9,10,0,1200,6000,19,11,10,2,,-5000,12600,0,8000,4600
1442,7336,38,159,04/21/2022,3,Meghan Bowman,4326,13,6,5,1,,2000,9,2,2,0,,,4000,1,3500,7500
1443,7337,38,160,04/22/2022,1,Mattea Roach,4281,18,16,12,4,,5600,24,16,16,1,2000,,26000,1,8000,34000
1443,7337,38,160,04/22/2022,2,Claire Dozier,4328,20,9,6,4,1000,0,11,3,3,0,,,2800,0,401,2399
1443,7337,38,160,04/22/2022,3,Anna Meyer,4329,11,7,4,3,,-400,12,6,6,1,,-3200,1600,0,1600,0
1444,7338,38,161,04/25/2022,1,Mattea Roach,4281,19,13,12,1,,6400,20,12,14,0,4000,4000,27200,1,5500,32700
1444,7338,38,161,04/25/2022,2,Jessie Francis,4331,24,13,12,2,1000,7000,18,4,3,1,,,10200,1,100,10300
1444,7338,38,161,04/25/2022,3,Michael Graff,4332,8,3,2,1,,600,14,9,7,2,,,5000,0,4900,100
1445,7339,38,162,04/26/2022,1,Mattea Roach,4281,22,14,14,1,1000,8000,23,20,19,3,-4000,2000,23200,0,7000,16200
1445,7339,38,162,04/26/2022,2,Nicky Smith,4334,11,4,2,2,,-400,13,5,3,2,,,-800,,,-800
1445,7339,38,162,04/26/2022,3,Reya Sehgal,4335,17,8,7,1,,3800,7,2,2,0,,,5000,1,4900,9900
1446,7340,38,163,04/27/2022,1,Mattea Roach,4281,19,15,14,2,-2000,6000,22,16,16,1,,8000,27200,1,1,27201
1446,7340,38,163,04/27/2022,2,Ben Hsia,4337,16,6,5,1,,2400,16,6,6,1,4000,,13600,1,13600,27200
1446,7340,38,163,04/27/2022,3,Christina Clark,4338,23,8,8,0,,4000,17,4,4,0,,,8400,0,5300,3100
1447,7341,38,164,04/28/2022,1,Mattea Roach,4281,20,18,18,0,,9800,18,13,12,2,2000,,22600,1,19401,42001
1447,7341,38,164,04/28/2022,2,Renée Russell,4340,15,5,6,0,2000,5200,13,10,11,0,,5000,21000,0,19799,1201
1447,7341,38,164,04/28/2022,3,Manav Jain,4341,9,4,4,0,,3000,9,2,0,2,,,600,0,100,500
1448,7342,38,165,04/29/2022,1,Mattea Roach,4281,20,12,10,2,,3400,16,14,15,1,2000,-4000,17000,1,5001,22001
1448,7342,38,165,04/29/2022,2,Julian Glander,4343,19,11,11,1,-2000,4200,15,7,7,0,,,11000,0,6001,4999
1448,7342,38,165,04/29/2022,3,Terri Huggins,4344,16,4,3,1,,1200,14,5,3,2,,,800,0,799,1
1449,7343,38,166,05/02/2022,1,Mattea Roach,4281,10,6,7,0,2200,5800,18,11,12,1,-3000,3000,16200,1,601,16801
1449,7343,38,166,05/02/2022,2,Adam Ilgin,4346,16,7,7,0,,3600,13,7,6,1,,,8400,0,8400,0
1449,7343,38,166,05/02/2022,3,Becky Benninghoff,4347,13,9,7,2,,2000,9,4,3,1,,,3200,0,800,2400
1450,7344,38,167,05/03/2022,1,Mattea Roach,4281,18,15,14,1,,7800,20,18,17,3,2000,2000,24600,1,4999,29599
1450,7344,38,167,05/03/2022,2,Angela Kissner,4349,15,1,1,0,,200,12,3,2,1,,,600,0,0,600
1450,7344,38,167,05/03/2022,3,Enver Casimir,4350,16,10,11,0,1000,6600,17,6,4,2,,,9800,1,8000,17800
1451,7345,38,168,05/04/2022,1,Mattea Roach,4281,17,14,12,2,,7000,21,16,16,1,3000,,28400,1,0,28400
1451,7345,38,168,05/04/2022,2,Kelly Flynn,4352,17,7,6,2,1000,3000,14,6,2,5,,-2000,-2600,,,-2600
1451,7345,38,168,05/04/2022,3,Jaime Sisson,4353,19,7,6,1,,2600,10,5,5,0,,,6600,1,6600,13200
1452,7346,38,169,05/05/2022,1,Mattea Roach,4281,20,14,13,1,,5000,21,12,11,2,-2000,,13000,1,12999,25999
1452,7346,38,169,05/05/2022,2,T.J. Lovejoy,4355,16,1,1,0,,400,16,5,2,3,,,-3600,,,-3600
1452,7346,38,169,05/05/2022,3,Sarah Snider,4356,18,9,10,0,2000,8000,20,12,11,2,,5000,22600,0,5000,17600
1453,7347,38,170,05/06/2022,1,Mattea Roach,4281,26,21,18,3,,7800,15,9,10,0,3000,,19200,0,3601,15599
1453,7347,38,170,05/06/2022,2,Betsy Hobbs,4358,16,6,3,3,,200,15,7,6,1,,,7400,0,7000,400
1453,7347,38,170,05/06/2022,3,Danielle Maurer,4359,14,6,6,1,2800,5600,10,6,5,2,,5000,11400,1,4200,15600
1454,7348,38,171,05/09/2022,1,Danielle Maurer,4359,13,10,10,0,,5400,12,7,8,0,,2000,14600,0,2201,12399
1454,7348,38,171,05/09/2022,2,Karim Oliver,4361,8,6,5,2,-1000,1400,12,5,3,3,-2000,,1400,0,1000,400
1454,7348,38,171,05/09/2022,3,Emily Levant,4362,16,9,8,1,,3600,16,10,8,2,,,8400,0,7000,1400
1455,7349,38,172,05/10/2022,1,Danielle Maurer,4359,16,10,8,2,,1800,15,11,11,2,2000,2000,13400,0,4801,8599
1455,7349,38,172,05/10/2022,2,Mallory Kass,4364,21,12,13,0,1500,8300,9,4,3,1,,,9100,1,5000,14100
1455,7349,38,172,05/10/2022,3,Cherry Ignacio,4365,19,4,3,1,,1200,16,9,5,4,,,2800,0,2100,700
1456,7350,38,173,05/11/2022,1,Mallory Kass,4364,14,6,5,2,-1000,600,14,10,8,2,,,6200,0,3500,2700
1456,7350,38,173,05/11/2022,2,Micaela Tuttle,4367,16,7,7,0,,3800,12,9,8,2,2000,,9400,0,6000,3400
1456,7350,38,173,05/11/2022,3,Daniel Nguyen,4368,18,15,12,3,,5200,14,4,5,0,,3000,13000,0,5801,7199
1457,7351,38,174,05/12/2022,1,Daniel Nguyen,4368,17,10,10,1,1400,6000,15,13,13,2,-3000,-200,18000,1,0,18000
1457,7351,38,174,05/12/2022,2,Matt Petroff,4370,17,7,6,1,,2600,12,4,1,3,,,200,1,200,400
1457,7351,38,174,05/12/2022,3,Charly Kuecks,4371,15,7,5,2,,800,13,7,7,0,,,7600,0,4799,2801
1458,7352,38,175,05/13/2022,1,Daniel Nguyen,4368,13,8,8,0,,4000,16,10,11,0,4000,,17600,0,6401,11199
1458,7352,38,175,05/13/2022,2,Marie Shapiro,4373,15,10,8,3,1500,4300,12,3,2,1,,,6700,1,6000,12700
1458,7352,38,175,05/13/2022,3,Ryan Long,4374,19,9,8,1,,2000,23,14,12,3,,2000,12000,1,6800,18800
1459,7355,38,176,05/16/2022,1,Ryan Long,4374,22,13,12,2,2000,8600,15,9,8,2,-2000,,16200,1,8000,24200
1459,7355,38,176,05/16/2022,2,Nick Dee,4376,19,8,8,0,,4000,16,12,11,2,,-3000,14600,1,6599,21199
1459,7355,38,176,05/16/2022,3,Divya Badri,4377,21,8,5,3,,400,13,4,4,0,,,4000,0,700,3300
1460,7358,38,177,05/17/2022,1,Ryan Long,4374,19,16,16,0,,9200,15,9,8,2,8000,,20000,1,7000,27000
1460,7358,38,177,05/17/2022,2,Jason Smith,4379,18,8,9,0,1400,6400,14,8,8,0,,,16000,0,3500,12500
1460,7358,38,177,05/17/2022,3,Justinne Lake-Jedzinak,4380,14,3,3,0,,1200,7,5,5,1,,2200,6200,0,2201,3999
1461,7360,38,178,05/18/2022,1,Ryan Long,4374,20,16,16,1,1000,8600,17,14,13,2,8000,,26600,0,10000,16600
1461,7360,38,178,05/18/2022,2,Adriana Ramírez,4382,19,7,6,1,,2800,17,4,2,3,,-1000,-200,,,-200
1461,7360,38,178,05/18/2022,3,Audrey Kamzan,4383,17,6,6,0,,3200,13,8,6,2,,,7200,1,5000,12200
1462,7361,38,179,05/19/2022,1,Ryan Long,4374,26,14,14,1,2000,10600,13,7,6,1,,,16200,1,3001,19201
1462,7361,38,179,05/19/2022,2,Bradford Pearson,4385,18,10,8,2,,2600,18,12,10,3,,-1000,9600,0,9600,0
1462,7361,38,179,05/19/2022,3,Julie Ann Crommett,4386,20,8,5,3,,200,16,5,4,2,-1400,,400,0,0,400
1463,7362,38,180,05/20/2022,1,Ryan Long,4374,19,8,7,1,,4200,22,16,17,1,-2000,2000,21000,1,5000,26000
1463,7362,38,180,05/20/2022,2,Li-Mae McClellan,4388,18,12,10,2,,5200,14,5,5,0,,,12000,0,12000,0
1463,7362,38,180,05/20/2022,3,Toni Alimi,4389,20,9,9,1,-1600,3200,19,7,5,2,,,6000,0,1006,4994
1464,7363,38,181,05/23/2022,1,Ryan Long,4374,21,11,10,1,,4000,21,13,13,0,,,18000,0,4600,13400
1464,7363,38,181,05/23/2022,2,Mari Chao,4391,17,9,8,1,,4000,16,11,10,2,,-3500,13300,0,12100,1200
1464,7363,38,181,05/23/2022,3,Jodi Harris,4392,17,7,6,2,-1000,2200,10,2,2,1,-1800,,2000,0,1000,1000
1465,7364,38,182,05/24/2022,1,Ryan Long,4374,20,13,11,3,-2000,3600,21,15,13,3,,-2000,15200,0,0,15200
1465,7364,38,182,05/24/2022,2,Eric Pérez,4394,12,5,5,0,,2200,14,3,3,0,,,5800,1,5798,11598
1465,7364,38,182,05/24/2022,3,Bonnie Kistler,4395,17,9,8,1,,3600,17,9,7,3,1200,,7600,0,7600,0
1466,7365,38,183,05/25/2022,1,Ryan Long,4374,25,20,19,1,,10000,14,13,9,4,,,12800,1,100,12900
1466,7365,38,183,05/25/2022,2,Kris Olson,4397,15,3,3,1,1000,600,11,7,7,2,-1700,-1000,6300,1,6300,12600
1466,7365,38,183,05/25/2022,3,Noura Dabbouseh,4398,12,6,4,2,,1400,7,5,4,1,,,4200,0,4000,200
1467,7366,38,184,05/26/2022,1,Ryan Long,4374,22,15,11,5,-1000,1600,16,12,11,2,-2000,,10000,0,0,10000
1467,7366,38,184,05/26/2022,2,Tory Waltrip,4400,15,6,5,1,,2600,12,3,2,1,,,4600,0,2000,2600
1467,7366,38,184,05/26/2022,3,John Seroff,4401,21,9,7,2,,3000,15,7,6,2,,-4000,3000,0,0,3000
1468,7367,38,185,05/27/2022,1,Ryan Long,4374,19,7,7,0,,4600,20,12,10,2,,,13000,1,12999,25999
1468,7367,38,185,05/27/2022,2,Srimal Choi,4403,10,4,3,1,,800,10,5,6,0,1000,,7000,0,2000,5000
1468,7367,38,185,05/27/2022,3,Aaron Gulyas,4404,22,15,14,2,-1000,6400,19,11,10,2,,2000,14800,0,0,14800
1469,7368,38,186,05/30/2022,1,Ryan Long,4374,15,12,13,0,1000,7000,21,12,12,1,-3000,,18000,0,1000,17000
1469,7368,38,186,05/30/2022,2,Mandy Walker,4406,14,6,5,1,,2200,15,10,9,2,,-5000,4800,0,4800,0
1469,7368,38,186,05/30/2022,3,Steve Knapp,4407,17,6,6,0,,3200,9,4,4,0,,,8400,0,2000,6400
1470,7369,38,187,05/31/2022,1,Ryan Long,4374,20,15,15,1,2000,9600,20,16,16,1,2000,,28400,0,2000,26400
1470,7369,38,187,05/31/2022,2,Kenny Liew,4409,9,4,3,1,,1600,9,4,4,0,,,6800,1,1601,8401
1470,7369,38,187,05/31/2022,3,Carissa Faroughi,4410,10,4,2,2,,-600,14,7,7,1,,1200,4200,0,4100,100
1471,7370,38,188,06/01/2022,1,Ryan Long,4374,21,12,11,2,1000,3800,20,14,11,4,2000,,15400,0,8000,7400
1471,7370,38,188,06/01/2022,2,Vanessa Williams,4412,17,9,8,1,,3800,8,2,1,1,,,2200,0,2200,0
1471,7370,38,188,06/01/2022,3,Meagan Morrow,4413,14,6,6,0,,5000,18,10,10,1,,3000,16800,0,10000,6800
1472,7371,38,189,06/02/2022,1,Ryan Long,4374,21,14,14,0,,8600,23,14,14,1,,3000,22800,0,3500,19300
1472,7371,38,189,06/02/2022,2,Maya Sudarsana,4415,15,3,2,1,,-200,15,6,6,1,-3000,,2000,0,2000,0
1472,7371,38,189,06/02/2022,3,Tom Philipose,4416,25,12,13,0,1000,8800,19,7,7,0,,,18800,0,18800,0
1473,7372,38,190,06/03/2022,1,Ryan Long,4374,16,15,13,2,,4600,16,12,13,0,3000,,19200,1,800,20000
1473,7372,38,190,06/03/2022,2,Lucia Yang,4418,8,1,1,0,,600,6,4,3,1,,,4200,0,0,4200
1473,7372,38,190,06/03/2022,3,Wyatt Yankus,4419,12,8,8,1,1000,4200,15,8,7,2,,-3000,8800,1,4800,13600
1474,7373,38,191,06/06/2022,1,Ryan Long,4374,16,10,8,3,-2000,2400,18,8,6,2,,,6800,0,6799,1
1474,7373,38,191,06/06/2022,2,Eric Ahasic,4421,20,11,10,1,,3600,20,10,10,2,3200,-5000,10200,1,8201,18401
1474,7373,38,191,06/06/2022,3,Stephanie Garrison,4422,13,7,5,2,,2400,19,12,9,3,,,9200,0,6000,3200
1475,7374,38,192,06/07/2022,1,Eric Ahasic,4421,17,11,11,1,-3200,3400,20,16,16,2,3400,3800,25800,0,4200,21600
1475,7374,38,192,06/07/2022,2,Michael Toughill,4424,16,9,8,1,,3600,12,6,6,0,,,10000,0,5454,4546
1475,7374,38,192,06/07/2022,3,Elaine Hesser,4425,14,6,5,1,,1800,11,5,5,0,,,7400,0,6000,1400
1476,7375,38,193,06/08/2022,1,Eric Ahasic,4421,20,14,13,2,2000,6600,22,11,13,0,7000,5000,30600,1,5000,35600
1476,7375,38,193,06/08/2022,2,Maggie Sharpe,4427,13,5,4,1,,800,15,6,5,1,,,3600,0,3599,1
1476,7375,38,193,06/08/2022,3,Tessa Matsuzaki,4428,21,9,7,2,,3800,19,11,9,2,,,11800,1,4599,16399
1477,7376,38,194,06/09/2022,1,Eric Ahasic,4421,17,12,13,0,1400,8400,15,12,12,2,8800,5000,32600,0,2400,30200
1477,7376,38,194,06/09/2022,2,Allison MacDonald,4430,15,5,5,0,,3200,14,7,7,0,,,10400,1,2000,12400
1477,7376,38,194,06/09/2022,3,Sean McGrath,4431,14,9,8,1,,3800,14,6,5,1,,,5800,1,5799,11599
1478,7377,38,195,06/10/2022,1,Eric Ahasic,4421,23,16,15,1,,7600,18,14,16,0,3000,2200,28400,0,400,28000
1478,7377,38,195,06/10/2022,2,Randy Moss,4433,18,9,9,0,,5400,16,9,8,1,,,13800,1,200,14000
1478,7377,38,195,06/10/2022,3,Siobhan Doherty,4434,16,4,4,1,1000,2400,8,4,3,1,,,3600,0,5,3595
1479,7381,38,196,06/13/2022,1,Eric Ahasic,4421,22,13,12,1,,6800,23,13,14,1,6000,5000,29400,0,2600,26800
1479,7381,38,196,06/13/2022,2,Mazin Omer,4436,23,11,9,3,-1000,2800,18,12,9,3,,,9200,0,8799,401
1479,7381,38,196,06/13/2022,3,Lisa Hernson,4437,23,8,5,3,,-200,10,3,2,1,,,200,1,200,400
1480,7383,38,197,06/14/2022,1,Eric Ahasic,4421,18,9,8,1,,5000,20,11,11,0,,,18600,0,1401,17199
1480,7383,38,197,06/14/2022,2,Barry Margulies,4439,16,9,8,2,1000,4600,13,7,7,1,-2000,,9000,0,8000,1000
1480,7383,38,197,06/14/2022,3,Megan Wachspress,4440,17,10,7,3,,1800,15,7,7,1,,3000,10000,1,7201,17201
1481,7385,38,198,06/15/2022,1,Megan Wachspress,4440,22,11,10,1,,4800,14,10,8,2,,,11600,1,0,11600
1481,7385,38,198,06/15/2022,2,Gregory Scruggs,4442,24,12,9,4,-1800,600,13,9,7,4,3000,-5000,1000,0,998,2
1481,7385,38,198,06/15/2022,3,Peggy Gibbons,4443,19,10,9,1,,5400,7,3,2,1,,,5400,0,1000,4400
1482,7387,38,199,06/16/2022,1,Megan Wachspress,4440,16,11,10,2,1000,6600,15,6,4,2,,,11800,0,6199,5601
1482,7387,38,199,06/16/2022,2,Steve Ruiz,4445,16,10,10,0,,6600,14,10,10,0,,,16200,0,10601,5599
1482,7387,38,199,06/16/2022,3,Sarah Borrelli,4446,20,7,7,0,,2600,18,11,11,2,4000,2000,13400,0,10000,3400
1483,7389,38,200,06/17/2022,1,Megan Wachspress,4440,19,11,8,3,,2000,14,6,6,0,,,9200,1,7999,17199
1483,7389,38,200,06/17/2022,2,Sadie Goldberger,4448,19,12,11,2,600,4600,13,8,6,2,,,9800,0,7500,2300
1483,7389,38,200,06/17/2022,3,Molly Fleming,4449,19,8,5,3,,-400,15,10,9,3,-2000,-1500,3300,1,3200,6500
1484,7392,38,201,06/20/2022,1,Megan Wachspress,4440,23,13,11,2,,4400,15,8,6,2,,,10000,0,9599,401
1484,7392,38,201,06/20/2022,2,Ketty Pan,4451,27,11,9,3,1200,3000,23,11,9,4,-8800,-2000,200,0,0,200
1484,7392,38,201,06/20/2022,3,Tory Leviton,4452,18,9,8,1,,4200,15,8,8,0,,,10200,0,10000,200
1485,7393,38,202,06/21/2022,1,Megan Wachspress,4440,19,12,7,5,,1200,13,8,8,0,,,8400,1,201,8601
1485,7393,38,202,06/21/2022,2,Rob Kaplan,4454,18,8,5,3,,-200,23,12,13,1,-2000,3100,16500,0,7901,8599
1485,7393,38,202,06/21/2022,3,Jenny Sholar,4455,23,12,10,3,1000,4600,18,6,6,0,,,12200,0,8700,3500
1486,7394,38,203,06/22/2022,1,Megan Wachspress,4440,17,10,9,2,-1000,2800,16,10,6,4,,,5600,1,1401,7001
1486,7394,38,203,06/22/2022,2,Sarah Brogren,4457,11,6,6,0,,3800,16,9,8,3,-3000,-1000,7000,0,7000,0
1486,7394,38,203,06/22/2022,3,Jeff Weinstock,4458,16,11,9,2,,5000,18,8,5,3,,,7000,1,4202,11202
1487,7395,38,204,06/23/2022,1,Jeff Weinstock,4458,21,8,6,3,1400,3000,12,9,10,1,-2400,9000,20000,0,2001,17999
1487,7395,38,204,06/23/2022,2,Whitney Wood,4460,18,11,9,2,,4800,5,2,2,0,,,7600,0,5000,2600
1487,7395,38,204,06/23/2022,3,Andrew Lewis,4461,20,11,10,1,,3800,11,7,7,0,,,11000,0,10000,1000
1488,7396,38,205,06/24/2022,1,Jeff Weinstock,4458,22,8,7,2,2200,4600,18,10,9,2,-2400,,11400,0,11001,399
1488,7396,38,205,06/24/2022,2,Joe Feldmann,4463,18,12,12,0,,6800,15,8,8,1,,3000,16600,1,6300,22900
1488,7396,38,205,06/24/2022,3,Lauren Drinkwater,4464,15,8,8,0,,5200,15,8,6,2,,,11200,1,800,12000
1489,7397,38,206,06/27/2022,1,Joe Feldmann,4463,19,11,11,0,,6600,23,10,7,3,,,11800,1,10300,22100
1489,7397,38,206,06/27/2022,2,Armand Sanchez,4466,13,9,9,1,2000,6000,16,8,5,3,,,6800,0,5000,1800
1489,7397,38,206,06/27/2022,3,Emma Henke,4467,18,8,8,0,,4600,21,12,11,3,-3000,3000,11000,0,4000,7000
1490,7398,38,207,06/28/2022,1,Joe Feldmann,4463,18,14,12,2,,5800,15,9,8,2,,-2000,10600,0,0,10600
1490,7398,38,207,06/28/2022,2,Pete Chattrabhuti,4469,12,2,2,0,,800,14,9,8,1,,,10800,0,0,10800
1490,7398,38,207,06/28/2022,3,Marina Hays,4470,16,9,8,2,-1000,3400,14,8,8,1,2000,,11000,0,5500,5500
1491,7399,38,208,06/29/2022,1,Pete Chattrabhuti,4469,13,10,9,1,,4200,10,5,5,1,,2000,8600,0,8000,600
1491,7399,38,208,06/29/2022,2,Lauryl Tucker,4472,16,9,9,1,1200,4000,15,12,11,2,-3000,,11000,0,6201,4799
1491,7399,38,208,06/29/2022,3,Halley Ryherd,4473,19,8,7,1,,4000,17,7,7,0,,,14000,0,8001,5999
1492,7401,38,209,06/30/2022,1,Halley Ryherd,4473,14,6,4,2,,1600,17,10,8,2,,,7200,0,7199,1
1492,7401,38,209,06/30/2022,2,David Bzdak,4475,16,9,9,1,-600,4600,16,10,9,2,,2000,15000,0,13000,2000
1492,7401,38,209,06/30/2022,3,Hoa Quach,4476,13,10,9,1,,5400,13,7,8,0,2500,,13900,0,13000,900
1493,7402,38,210,07/01/2022,1,David Bzdak,4475,13,10,9,2,-1000,3000,17,10,9,2,-2000,,6600,1,3801,10401
1493,7402,38,210,07/01/2022,2,Eleanor Dixon,4478,22,12,10,2,,3400,12,6,6,1,,2018,12218,1,8600,20818
1493,7402,38,210,07/01/2022,3,Shayan Sadegh,4479,8,6,5,1,,2000,13,9,8,1,,,10400,1,2801,13201
1494,7403,38,211,07/04/2022,1,Eleanor Dixon,4478,20,8,6,2,,2600,18,6,5,2,,-2016,5784,0,3799,1985
1494,7403,38,211,07/04/2022,2,Yungsheng Wang,4481,26,15,13,3,1000,6600,19,12,9,3,,,11800,1,11000,22800
1494,7403,38,211,07/04/2022,3,Andie Huskie,4482,14,8,7,1,,4400,17,9,9,1,-3000,,12200,0,12199,1
1495,7404,38,212,07/05/2022,1,Yungsheng Wang,4481,23,9,9,0,,6400,16,9,9,1,,3000,15800,1,9201,25001
1495,7404,38,212,07/05/2022,2,Suzy Garver,4484,23,10,7,3,,1000,20,8,6,2,,,4600,0,4599,1
1495,7404,38,212,07/05/2022,3,Jake Marvin,4485,18,12,10,3,-2400,2200,16,9,9,1,3500,,12500,0,12500,0
1496,7405,38,213,07/06/2022,1,Yungsheng Wang,4481,20,11,11,0,,6400,20,10,10,1,,4000,19200,1,17201,36401
1496,7405,38,213,07/06/2022,2,Jen Alfonso-Punzalan,4487,8,4,4,1,-1000,600,12,6,5,1,,,3000,1,0,3000
1496,7405,38,213,07/06/2022,3,Alicia O'Hare,4488,21,13,13,0,,8600,21,13,12,2,-4000,,18200,1,6200,24400
1497,7406,38,214,07/07/2022,1,Yungsheng Wang,4481,16,7,5,2,,2000,16,14,14,2,2399,4500,22099,0,4900,17199
1497,7406,38,214,07/07/2022,2,Heather Brown,4490,17,9,8,1,,3600,15,10,5,5,,,4800,0,4800,0
1497,7406,38,214,07/07/2022,3,Brian Ahern,4491,18,11,12,0,4600,10600,12,5,4,1,,,13400,1,13400,26800
1498,7407,38,215,07/08/2022,1,Brian Ahern,4491,20,12,11,2,1000,6200,12,3,2,1,,,6200,0,6200,0
1498,7407,38,215,07/08/2022,2,Robert Won,4493,23,11,11,0,,6400,22,14,15,0,,2500,23700,1,8301,32001
1498,7407,38,215,07/08/2022,3,Leigh Jahnig,4494,19,6,6,0,,3000,16,8,9,0,3000,,16000,1,16000,32000
1499,7409,38,216,07/11/2022,1,Robert Won,4493,20,14,12,3,-1000,5800,15,7,9,0,5000,5000,23000,0,4601,18399
1499,7409,38,216,07/11/2022,2,Aleithia Stephens,4496,20,4,4,0,,2200,15,8,7,1,,,7400,1,7399,14799
1499,7409,38,216,07/11/2022,3,Steve Clarke,4497,23,15,13,2,,6600,15,8,7,1,,,13800,1,4601,18401
1500,7410,38,217,07/12/2022,1,Steve Clarke,4497,21,15,14,2,1000,7400,19,14,11,5,2000,5000,20000,0,1,19999
1500,7410,38,217,07/12/2022,2,Tehmeena Malik,4499,15,9,8,1,,4800,17,6,2,4,,,3200,0,3200,0
1500,7410,38,217,07/12/2022,3,Ben Coller,4500,13,5,3,2,,0,18,12,10,2,,,10000,1,3000,13000
1501,7411,38,218,07/13/2022,1,Steve Clarke,4497,24,16,16,1,2000,10400,20,12,11,2,2500,,17700,0,10301,7399
1501,7411,38,218,07/13/2022,2,Emily Fiasco,4502,15,7,6,1,,3600,17,10,9,2,,-2000,14000,1,14000,28000
1501,7411,38,218,07/13/2022,3,Jin-Soo Huh,4503,13,3,2,1,,-200,16,3,2,1,,,-200,,,-200
1502,7412,38,219,07/14/2022,1,Emily Fiasco,4502,16,9,9,0,,5400,13,8,8,2,3000,-2000,14000,1,11201,25201
1502,7412,38,219,07/14/2022,2,Mark Primiano,4505,19,13,11,2,,4000,10,7,6,1,,,8000,1,7500,15500
1502,7412,38,219,07/14/2022,3,Anjali Bhat,4506,12,6,5,2,400,2200,20,11,10,1,,,12600,0,12600,0
1503,7413,38,220,07/15/2022,1,Emily Fiasco,4502,19,11,11,1,2000,5000,19,16,17,0,,4000,29000,1,5000,34000
1503,7413,38,220,07/15/2022,2,Christopher Arns,4508,19,11,10,1,,5200,10,5,2,3,,,2400,0,1,2399
1503,7413,38,220,07/15/2022,3,Anmol Sinho,4509,15,6,3,3,,-600,10,7,7,1,-2000,,5800,1,2,5802
1504,7414,38,221,07/18/2022,1,Emily Fiasco,4502,12,6,5,1,,2600,16,7,6,2,2000,,7800,1,7800,15600
1504,7414,38,221,07/18/2022,2,William Chou,4511,13,4,3,1,,400,23,10,9,2,,2400,8800,1,6801,15601
1504,7414,38,221,07/18/2022,3,Erica Weiner-Amachi,4512,17,11,9,3,600,3200,20,12,10,2,,,11600,1,4001,15601
1505,7415,38,222,07/19/2022,1,William Chou,4511,22,10,10,0,,4200,15,8,8,0,,,14600,0,14600,0
1505,7415,38,222,07/19/2022,2,Matt Mierswa,4514,24,15,15,1,1000,9400,18,11,11,2,-3200,-1200,16600,1,12601,29201
1505,7415,38,222,07/19/2022,3,Catherine Belling,4515,16,4,2,2,,-400,14,4,3,1,,,400,1,400,800
1506,7416,38,223,07/20/2022,1,Matt Mierswa,4514,17,13,12,2,-1000,6000,17,16,16,1,2400,,25600,1,1044,26644
1506,7416,38,223,07/20/2022,2,Alfred Guy,4517,17,7,4,3,,-200,10,3,4,0,,2100,5500,1,5499,10999
1506,7416,38,223,07/20/2022,3,Alison Trembly,4518,23,11,10,1,,6200,13,6,6,0,,,12200,0,1000,11200
1507,7417,38,224,07/21/2022,1,Matt Mierswa,4514,23,17,17,1,-2200,7800,19,10,11,0,,2000,23400,0,8201,15199
1507,7417,38,224,07/21/2022,2,Emmie Trammell,4520,10,5,4,1,,3000,18,9,9,0,,,15800,1,5400,21200
1507,7417,38,224,07/21/2022,3,Stan Scoggins,4521,23,9,7,2,,1800,19,7,7,1,1000,,5600,0,5600,0
1508,7418,38,225,07/22/2022,1,Emmie Trammell,4520,14,6,6,0,,2600,10,4,4,0,,,5800,0,4000,1800
1508,7418,38,225,07/22/2022,2,Karla Fossett,4523,20,10,10,1,1000,6400,13,8,9,0,2000,,17600,0,1000,16600
1508,7418,38,225,07/22/2022,3,Gunan Ganju,4524,18,10,8,2,,2000,13,11,10,2,,-4000,7600,0,4001,3599
1509,7419,38,226,07/25/2022,1,Karla Fossett,4523,15,8,7,1,,3400,10,7,7,1,,-4000,7000,0,7000,0
1509,7419,38,226,07/25/2022,2,Ed Coulson,4526,18,13,11,2,,5000,16,10,11,0,2500,,18700,0,1301,17399
1509,7419,38,226,07/25/2022,3,Angela Xu,4527,14,7,7,1,1000,3600,13,8,7,1,,,10000,0,7399,2601
1510,7420,38,227,07/26/2022,1,Ed Coulson,4526,24,11,11,1,1000,7200,18,10,10,1,,-2000,16000,1,6801,22801
1510,7420,38,227,07/26/2022,2,Mark Stover,4529,21,10,9,1,,5000,19,10,9,1,,,11400,1,1799,13199
1510,7420,38,227,07/26/2022,3,Alexa Jakob,4530,12,8,7,1,,2800,9,5,4,2,-2800,,4800,0,3401,1399
1512,7421,38,228,07/27/2022,1,Ed Coulson,4526,21,11,9,2,,3600,19,7,8,0,4000,,17600,0,11800,5800
1512,7421,38,228,07/27/2022,2,Colleen Birney,4535,14,5,4,1,,2000,18,14,12,3,,-3000,8200,0,2200,6000
1512,7421,38,228,07/27/2022,3,Brianne Barker,4536,20,13,14,0,1500,8700,12,5,5,0,,,14700,0,3000,11700
